,kind,link,name,pitch,joined,location,market,size,stage,raised,website,years,annual_raised,raised_2mil,raised_12mil,size_numeric,followers,following,tweets
496,Startup,https://angel.co/company/nocd-1,NOCD,"
NOCD is an app that helps people with OCD worry less and live more
",7/1/2016,Chicago,,Nov-50,Series A,5000000,treatmyocd.com,3.901369863,1281601.124,1,0,25,4,5,1
497,Startup,https://angel.co/company/nextgxdx,NextGxDx,"
Genetics marketplace for docs
",7/1/2012,Nashville,Genetic Testing,10-Jan,Series B,3949029,nextgxdx.com,7.904109589,499617.1872,1,0,5,0,0,0
498,Startup,https://angel.co/company/crowdmed,CrowdMed,"
CrowdMed empowers anyone to solve medical mysteries
",10/1/2012,San Francisco,Crowdsourcing,10-Jan,Seed,3145000,crowdmed.com,7.652054795,411000.7161,1,0,5,0,0,0
499,Startup,https://angel.co/company/acupera,Acupera,"
Population Health Platform
",3/1/2013,San Francisco,Health Care Information Technology,Nov-50,Series A,4000000,acupera.com,7.238356164,552611.6578,1,0,25,131,337,648
500,Startup,https://angel.co/company/solvebio,SolveBio,"
Genomic Intelligence Platform
",11/1/2013,New York City,Bioinformatics,10-Jan,Seed,3900000,solvebio.com,6.567123288,593867.3342,1,0,5,9,0,1
501,Startup,https://angel.co/company/volt-athletics,Volt Athletics,"
The first performance training AI for everyone
",9/1/2013,Seattle,Fitness,Nov-50,Seed,3791474,voltathletics.com,6.734246575,563013.8365,1,0,25,0,0,0
502,Startup,https://angel.co/company/infermedica,Infermedica,"
AI-driven digital health company specialized in tools for preliminary diagnosis and triage
",9/1/2013,Wroc?Çaw,Mobile Health,51-200,Seed,3650000,infermedica.com,6.734246575,542005.6957,1,0,125,2614,1241,1002
503,Startup,https://angel.co/company/mahmee,Mahmee,"
Mapping the Maternal Healthcare Ecosystem
",10/1/2015,Los Angeles,Women-Focused,Nov-50,Seed,4005000,mahmee.com,4.652054795,860909.894,1,0,25,21,38,881
504,Startup,https://angel.co/company/isentio,Isentio,"
Pathogen Identification as a Service
",12/1/2013,Sunnyvale,Bioinformatics,10-Jan,Seed,4150000,isentio.com,6.484931507,639945.0782,1,0,5,51,1,67
505,Startup,https://angel.co/company/doctible,Doctible,"
Helping private practices to grow and thrive by driving patient retention
",1/1/2014,San Diego,SaaS,51-200,Seed,4200000,doctible.com,6.4,656250,1,0,125,474,212,503
506,Startup,https://angel.co/company/hammerhead,Hammerhead,"
A new-generation cycling¬†computer
",3/1/2014,San Francisco,Fitness,Nov-50,Seed,4200000,hammerhead.io,6.238356164,673254.2819,1,0,25,2280,27,23
507,Startup,https://angel.co/company/nursegrid,NurseGrid,"
Scheduling and Staffing Technology Built for Nurses
",9/1/2014,Portland,Hospitals,Nov-50,Seed,3760000,nursegrid.com,5.734246575,655709.5079,1,0,25,4738,1740,9738
508,Startup,https://angel.co/company/kumu-wellness,Kumu Wellness,"
Get a real Coach who‚Äôs dedicated to helping you achieve your health & fitness goals
",2/1/2015,Los Angeles,Fitness,,Seed,3200000,getkumu.com,5.315068493,602061.8557,1,0,,0,0,0
509,Startup,https://angel.co/company/aira,Aira,"
Visual Interpreter
",5/1/2015,San Diego,Assisitive Technology,Nov-50,Seed,4080000,aira.io,5.071232877,804538.0875,1,0,25,2367,777,2705
510,Startup,https://angel.co/company/the-right-place-1,The Right Place,"
Matching Patients to the right place of care. Referral and bed management for  LTC
",10/1/2015,Houston,Hospitals,10-Jan,Seed,3600000,therightplace.com,4.652054795,773851.5901,1,0,5,0,0,0
511,Startup,https://angel.co/company/wifi-metropolis-1,WIFI Metropolis,"
WIFI Metropolis is monetizing the vast amount of unused WiFi capacity globally
",7/1/2016,London,Health Care Information Technology,Nov-50,Seed,3200000,wifimetropolis.com,3.901369863,820224.7191,1,0,25,0,0,0
512,Startup,https://angel.co/company/adverseevents,Advera Health Analytics,"
gold standard resource for drug safety knowledge and insight
",4/1/2011,Santa Rosa,SaaS,Nov-50,Series A,2965000,adverahealth.com,9.156164384,323825.5536,1,0,25,0,0,0
513,Startup,https://angel.co/company/seamless-medical-systems,Seamless Medical Systems,"
iPad patient registration and health information platform for use in medical practices
",8/1/2011,Santa Fe,Healthcare,10-Jan,-,3000000,seamlessmedical.com,8.821917808,340062.1118,1,0,5,0,0,0
514,Startup,https://angel.co/company/agilemd,AgileMD,"
EHR-integrated pathways, analytics, and scoring tools
",3/1/2012,San Francisco,Health Care Information Technology,10-Jan,Seed,2500000,agilemd.com,8.238356164,303458.5966,1,0,5,482,95,233
515,Startup,https://angel.co/company/ringadoc,Ringadoc,"
The Frontline of Virtual Care
",3/1/2012,San Francisco,Personal Health,10-Jan,Acquired,2650000,ringadoc.com,8.238356164,321666.1124,1,0,5,3000,2533,1566
516,Startup,https://angel.co/company/force-therapeutics,Force Therapeutics,"
Leveraging clinical data to create content that prepares patients for the  journey
",8/1/2012,New York City,Therapeutics,Nov-50,Series B,2600800,forcetherapeutics.com,7.819178082,332618.0799,1,0,25,0,0,0
517,Startup,https://angel.co/company/benefitter,Benefitter,"
Fidelity for Healthcare
",11/1/2012,San Francisco,Insurance,Nov-50,Seed,2700000,benefitter.com,7.567123288,356806.6618,1,0,25,205,110,250
518,Startup,https://angel.co/company/kyron,Kyron,"
Big data for clinical insight
",1/1/2014,Palo Alto,Data Mining,Nov-50,Seed,3000000,kyron.com,6.4,468750,1,0,25,369,313,4001
519,Startup,https://angel.co/company/connectrn,connectRN,"
Digital Nursing Marketplace
",6/1/2014,Baltimore,Hospitals,Nov-50,Series A,3100000,connectrn.com,5.98630137,517848.9703,1,0,25,2252,1193,1509
520,Startup,https://angel.co/company/optimizehealth,optimize.health,"
optimize.health: Remote Patient Monitoring, Made Easy
",8/1/2015,Seattle,Artificial Intelligence,Nov-50,Seed,2850000,optimize.health,4.819178082,591387.1518,1,0,25,0,0,0
521,Startup,https://angel.co/company/envoy-helloenvoy,Envoy - HelloEnvoy,"
Family Concierge Service
",2/1/2015,San Francisco,E-Commerce Platforms,Nov-50,Seed,3000000,helloenvoy.com,5.315068493,564432.9897,1,0,25,0,0,0
522,Startup,https://angel.co/company/zipdrug,Zipdrug,"
Powering the Pharmacy of the Future
",10/1/2015,New York City,Big Data Analytics,Nov-50,Seed,2600000,zipdrug.com,4.652054795,558892.8151,1,0,25,168,319,8
523,Startup,https://angel.co/company/pine-biotech,Pine Biotech,"
Bioinformatics for Personalized Medicine
",5/1/2015,New Orleans,Big Data Analytics,10-Jan,Seed,2550000,pine-biotech.com,5.071232877,502836.3047,1,0,5,0,0,0
524,Startup,https://angel.co/company/everlywell,EverlyWell,"
Next-Generation Health Testing Platform
",10/1/2015,Austin,Diagnostics,Nov-50,Seed,3000000,everlywell.com,4.652054795,644876.3251,1,0,25,2,52,14
525,Startup,https://angel.co/company/clarahealth,Clara,"
Empower patients to connect with the right clinical trial for them
",11/1/2015,San Francisco,Clinical Trials,10-Jan,Seed,3000000,clarahealth.com,4.567123288,656868.6263,1,0,5,2483,690,1568
526,Startup,https://angel.co/company/elemeno-health,Elemeno Health,"
Point of Care Microlearning, as a Service. Bite-sized training and communication at your fingertips
",4/1/2016,Oakland,Training,Nov-50,Closed,3035000,elemenohealth.com,4.150684932,731204.6205,1,0,25,0,0,0
527,Startup,https://angel.co/company/mdacne,MDacne (YC W17),"
Building the future of Dermatology, starting with acne
",5/1/2016,San Francisco,Mobile Health,10-Jan,Seed,2600000,mdacne.com,4.068493151,639057.2391,1,0,5,0,0,0
528,Startup,https://angel.co/company/array-analytics-1,Array Analytics,"
Changing the Way Health Systems Think About Strategic Planning
",8/1/2016,Philadelphia,Health Care Information Technology,Nov-50,Seed,3000000,pivotal.co,3.816438356,786073.2233,1,0,25,0,0,0
529,Startup,https://angel.co/company/no-isolation,No Isolation,"
We create tailored communication tools to put an end to loneliness
",5/1/2017,Amsterdam,Robotics,51-200,Seed,2800000,noisolation.com,3.068493151,912500,1,0,125,0,0,0
530,Startup,https://angel.co/company/fanfare-entertainment,Fanfare / Apollo Health Technologies,"
Fanfare has created an industry-leading mobile engagement platform
",1/1/2011,Burlingame,Celebrity,Nov-50,Closed,2100000,fanfareentertainment.com,9.402739726,223339.1608,1,0,25,0,0,0
531,Startup,https://angel.co/company/cloudprime-quickdrop,CloudPrime QuickDrop‚Ñ¢,"
Endpoint Encryption for private delivery of files & application messages
",7/1/2011,San Francisco,Data Security,Nov-50,Series B,2000000,quickdropit.com,8.906849315,224546.2934,0,0,25,0,0,0
532,Startup,https://angel.co/company/healthcrowd,HealthCrowd,"
Industry's first end-to-end communications solution
",3/1/2013,San Mateo,Mobile Health,Nov-50,Seed,2100000,healthcrowd.com,7.238356164,290121.1204,1,0,25,2120,1056,1359
533,Startup,https://angel.co/company/imagistx,Imagistx,"
World's only ultra-high frequency ultrasound product for the prostate
",3/1/2013,Toronto,Medical Devices,10-Jan,Series B,2000000,imagistxprostate.com,7.238356164,276305.8289,0,0,5,0,0,0
534,Startup,https://angel.co/company/careplanners,CarePlanners,"
Making life easier for family caregivers (90M+ Americans) (LearnVest for caregiving)
",5/1/2013,New York City,Professional Services,10-Jan,Seed,2050000,careplanners.com,7.071232877,289907.0128,1,0,5,995,1892,834
535,Startup,https://angel.co/company/rise-2,Rise,"
Affordable & effective 1:1 nutrition coaching
",10/1/2013,San Francisco,,10-Jan,Acquired,2300000,rise.us,6.652054795,345757.8254,1,0,5,2290,289,2404
536,Startup,https://angel.co/company/telepharm,TelePharm,"
Telemedicine platform for pharmacies (and everyone)
",10/1/2013,Iowa City,Video Chat,Nov-50,-,2500000,telepharm.com,6.652054795,375823.7232,1,0,25,4,0,0
537,Startup,https://angel.co/company/fitplan-technologies-inc,Fitplan,"
Get the exact training methods of influencers and athletes who inspire you
",1/1/2014,Vancouver,Fitness,Nov-50,Seed,2125000,fitplanapp.com,6.4,332031.25,1,0,25,5,0,0
538,Startup,https://angel.co/company/lawn-love,Lawn Love Lawn Care,"
Lawn care, made easy. (YC S14)
",5/1/2014,San Diego,Service Industries,51-200,Seed,2020000,lawnlove.com,6.071232877,332716.6065,1,0,125,0,0,0
539,Startup,https://angel.co/company/diplopia,Vivid Vision,"
VR Vision Care Platform
",6/1/2015,San Francisco,Virtual Reality,Nov-50,Seed,2200000,seevividly.com,4.98630137,441208.7912,1,0,25,0,0,0
540,Startup,https://angel.co/company/i-human-patients,i-Human Patients,"
",3/1/2016,Sunnyvale,Education Technology,Nov-50,Series A,2000000,i-human.com,4.235616438,472186.2872,0,0,25,0,0,0
541,Startup,https://angel.co/company/klarismo,Klarismo,"
Your body, reimagined
",1/1/2015,London,Personal Health,10-Jan,Seed,2100000,klarismo.com,5.4,388888.8889,1,0,5,229,219,181
542,Startup,https://angel.co/company/neurogenica,Neurogenica,"
Systems Biology and genomics let us design curative treatments for Alzheimer's Disease
",9/1/2015,Palo Alto,Neuroscience,10-Jan,Seed,2500000,neuro-genica.com,4.734246575,528067.1296,1,0,5,0,0,0
543,Startup,https://angel.co/company/collectly,Collectly,"
Data-Driven Patient Billing Platform
",6/1/2016,Pasadena,Finance Technology,10-Jan,Seed,2020000,collectly.co,3.983561644,507083.9065,1,0,5,11,29,48
544,Startup,https://angel.co/company/welltory,Welltory,"
AI Health Coach App People Love
",10/1/2016,San Francisco,Corporate Wellness,Nov-50,Seed,2430000,welltory.com,3.649315068,665878.3784,1,0,25,1004,345,1338
545,Startup,https://angel.co/company/captionhealth,Caption Health,"
Our vision is to move specialty diagnostics and decision-making to the poc for every patient exam
",6/1/2017,Brisbane,Diagnostics,Nov-50,Series A,2500000,captionhealth.com,2.983561644,837924.7016,1,0,25,0,0,0
546,Startup,https://angel.co/company/medical-memory,Medical Memory,"
Healthcare video recording and sharing
",7/1/2016,Phoenix,Startups,10-Jan,Seed,2100000,themedicalmemory.com,3.901369863,538272.4719,1,0,5,0,0,0
547,Startup,https://angel.co/company/bloomapi,BloomAPI (YC W17),"
Simplify Medical Practice Management
",4/1/2017,Seattle,Electronic Health Records,10-Jan,Seed,2400000,bloomtext.com,3.150684932,761739.1304,1,0,5,0,0,0
548,Startup,https://angel.co/company/genoatelepsychiatry,Genoa Telepsychiatry,"
Increasing access to care in underserved communities
",4/1/2012,New York City,Video Chat,Nov-50,Seed,1700000,genoatelepsychiatry.com,8.153424658,208501.3441,0,0,25,0,0,0
549,Startup,https://angel.co/company/docphin,Docphin,"
The Bloomberg for Doctors
",10/1/2011,New York City,Mobile Health,10-Jan,Seed,1605000,docphin.com,8.654794521,185446.3438,0,0,5,2520,974,1326
550,Startup,https://angel.co/company/zenso,Lief Therapeutics,"
Smart patch for stress and anxiety
",11/1/2011,San Francisco,Medical Devices,10-Jan,Seed,1670000,getlief.com,8.569863014,194868.9258,0,0,5,0,0,0
551,Startup,https://angel.co/company/dorsata,Dorsata,"
Driving better clinical decisions that are informed by patient data and best practices
",10/1/2013,Washington DC,Health Care Information Technology,10-Jan,Seed,1745000,dorsata.com,6.652054795,262324.9588,0,0,5,7,0,8
552,Startup,https://angel.co/company/mindbloom,Mindbloom,"
Mobile Wellness Platform
",10/1/2013,Seattle,mHealth,Nov-50,Seed,1800000,mindbloom.com,6.652054795,270593.0807,0,0,25,1578,1599,1823
553,Startup,https://angel.co/company/nurep,Nurep,"
Telesurgery - Stanford StartX Med
",3/1/2013,Palo Alto,Medical Devices,10-Jan,Seed,1800000,nurep.com,7.238356164,248675.246,0,0,5,7,1,0
554,Startup,https://angel.co/company/lift-labs,Lift Labs,"
Active Stabilization for Parkinson's and Essential Tremor Patients
",12/1/2012,San Francisco,Medical Devices,10-Jan,Acquired,1900000,liftlabsdesign.com,7.484931507,253843.3382,0,0,5,0,0,0
555,Startup,https://angel.co/company/sense-health,Sense Health,"
Smart communication designed for healthcare
",12/1/2012,New York City,Mobile Health,Nov-50,Seed,2000000,sensehealth.com,7.484931507,267203.5139,0,0,25,0,0,0
556,Startup,https://angel.co/company/medicast,Medicast,"
Care on-demand platform for hospitals and health systems (ACQUIRED)
",2/1/2013,Silicon Valley,Mobile Health,10-Jan,Acquired,1940000,medicast.com,7.315068493,265205.9925,0,0,5,1189,736,827
557,Startup,https://angel.co/company/electronic-health-network,Electronic Health Network,"
Share Medical Records Securely
",4/1/2013,Charleston,Business Services,10-Jan,Seed,1900000,enhsc.com,7.153424658,265607.0471,0,0,5,0,0,0
558,Startup,https://angel.co/company/moves,Moves,"
Let your phone tell you how much you move
",5/1/2013,Helsinki,Fitness,10-Jan,Acquired,1600000,moves-app.com,7.071232877,226268.888,0,0,5,136,0,2
559,Startup,https://angel.co/company/hyginex,Hyginex,"
Hand washing & quality monitoring system to reduce hospital acquired infections
",7/1/2013,Los Angeles,Medical Devices,Nov-50,Seed,2000000,hyginex.com,6.904109589,289682.5397,0,0,25,3,0,4
560,Startup,https://angel.co/company/vint,Vint,"
SaaS: a social booking platform 
",10/1/2013,San Francisco,Fitness,10-Jan,Seed,1800000,joinvint.com,6.652054795,270593.0807,0,0,5,5,37,16
561,Startup,https://angel.co/company/ava-me,Ava Accessibility,"
Live subtitles for any conversation. enjoy 24/7 access to conversations around you
",3/1/2014,San Francisco,Communications Hardware,Nov-50,-,1845000,ava.me,6.238356164,295750.9881,0,0,25,0,0,0
562,Startup,https://angel.co/company/icmed,ICmed,"
Patient engagement and nimble TeleHealth platform connecting providers, patients and families
",1/1/2020,Baltimore,Mobile Health,10-Jan,Pre-Seed,1750000,icmedonline.com,0.397260274,4405172.414,0,0,5,1,1,0
563,Startup,https://angel.co/company/medstack,MedStack,"
Accelerated HIPAA privacy compliance and secure data integration for healthcare apps
",7/1/2015,Toronto,Application Platforms,Nov-50,Seed,1800000,medstack.co,4.904109589,367039.1061,0,0,25,1067,669,2033
564,Startup,https://angel.co/company/advitam,AdVitam,"
Funerals made simple & affordable
",1/1/2016,Paris,Startups,10-Jan,Seed,1800000,advitam.fr,4.4,409090.9091,0,0,5,0,0,1
565,Startup,https://angel.co/company/finexio,Finexio,"
Commercial Payments Execution as a Service
",2/1/2016,Orlando,Legal,Nov-50,Seed,2000000,finexio.com,4.315068493,463492.0635,0,0,25,0,0,0
566,Startup,https://angel.co/company/iexhale,iExhale,"
Telemental Health App
",4/1/2016,Los Angeles,Personal Health,10-Jan,Seed,1860000,iexhale.com,4.150684932,448118.8119,0,0,5,1,14,1
567,Startup,https://angel.co/company/titanfile,TitanFile,"
The easiest and most comprehensive way to correspond and share files in total security
",5/1/2011,Toronto,Insurance,10-Jan,Seed,1350000,titanfile.com,9.073972603,148777.1739,0,0,5,754,625,2171
568,Startup,https://angel.co/company/care-at-hand,Care at Hand,"
Predictive Analytics Powered by Non-medical Staff
",11/1/2011,San Francisco,Mobile Health,10-Jan,Acquired,1350000,careathand.com,8.569863014,157528.7724,0,0,5,0,0,0
569,Startup,https://angel.co/company/touchsurgery,Touch Surgery,"
The OR in your Pocket
",9/1/2012,London,Health Care Information Technology,Nov-50,Acquired,1500000,touchsurgery.com,7.734246575,193942.6142,0,0,25,0,0,0
570,Startup,https://angel.co/company/breathometer,Breathometer,"
The World's First Consumer Breath Analysis Platform
",1/1/2013,Burlingame,Consumer Electronics,Nov-50,Seed,1540000,breathometer.com,7.4,208108.1081,0,0,25,4006,2390,644
571,Startup,https://angel.co/company/welltrackone,WellTrackONE,"
Provides exact report required by Medicare for Annual Wellness Visit (AWV)
",3/1/2013,Hilton Head Island,Health Care Information Technology,Nov-50,-,1500000,welltrackone.com,7.238356164,207229.3717,0,0,25,168,86,211
572,Startup,https://angel.co/company/credsimple,CredSimple,"
Helping healthcare organizations become more responsive to providers, members and patients
",3/1/2013,New York City,Hospitals,Nov-50,Seed,1500000,credsimple.com,7.238356164,207229.3717,0,0,25,1044,2827,5697
573,Startup,https://angel.co/company/queuedr,QueueDr,"
Healthcare's #1 automation software
",10/1/2013,Austin,Mobile Health,Nov-50,Series A,1530000,queuedr.com,6.652054795,230004.1186,0,0,25,342,177,999
574,Startup,https://angel.co/company/changerscom,Changers.com,"
Get active against Climate Change and get paid for it
",3/1/2016,Berlin,Corporate Wellness,Nov-50,Series A,1500000,changers.com,4.235616438,354139.7154,0,0,25,0,0,0
575,Startup,https://angel.co/company/sparo-health,Sparo,"
Helping seniors regain their strength and independence
",8/1/2013,St. Louis,Medical Devices,10-Jan,Seed,1325000,sparohealth.com,6.819178082,194304.9417,0,0,5,0,0,0
576,Startup,https://angel.co/company/bridgecrest-medical,Bridgecrest Medical,"
Prevent accidents before they happen! (wearables)
",3/1/2014,San Francisco,SaaS,10-Jan,Acquired,1400000,bridgecrestmed.com,6.238356164,224418.094,0,0,5,0,0,0
577,Startup,https://angel.co/company/episona,Episona,"
Opening our minds to men's reproductive health
",1/1/2014,Los Angeles,Medical Devices,10-Jan,Seed,1375000,episona.com,6.4,214843.75,0,0,5,0,0,0
578,Startup,https://angel.co/company/savvydox,SavvyDox,"
DropBox on Steroids
",1/1/2014,Ottawa,Legal,10-Jan,Seed,1505000,savvydox.com,6.4,235156.25,0,0,5,76,22,79
579,Startup,https://angel.co/company/restorehealth,Restore Health,"
Reverse chronic disease with software
",1/1/2014,Palo Alto,Corporate Wellness,Nov-50,Seed,1500000,restorehealth.com,6.4,234375,0,0,25,0,0,0
580,Startup,https://angel.co/company/amstatz,amSTATZ,"
Cloud-based software for personal trainers and studios
",2/1/2014,Chicago,Fitness,Nov-50,Seed,1450000,amstatz.com,6.315068493,229609.5445,0,0,25,833,360,2519
581,Startup,https://angel.co/company/onelife-me,Onelife Health,"
The medical network that empowers women to take ownership of their maternity care
",3/1/2014,Hamburg,Women-Focused,10-Jan,Seed,1500000,onelife.me,6.238356164,240447.9578,0,0,5,0,0,0
582,Startup,https://angel.co/company/e-skin-displays-1,e-skin Displays,"
Introducing worlds first flexible full color display,a few microns thick,shows image/video
",10/1/2015,Pleasanton,DOD/Military,10-Jan,Seed,1450000,eskindisplays.com,4.652054795,311690.2238,0,0,5,0,0,0
583,Startup,https://angel.co/company/greenspace,Greenspace Mental Health,"
Transforming how mental healthcare is accessed, measured and delivered
",10/1/2015,Kelowna,Technology,Nov-50,Seed,1500000,greenspacehealth.ca,4.652054795,322438.1625,0,0,25,0,0,0
584,Startup,https://angel.co/company/phr,PHR Plus,"
Connected Health Solutions, Improving Patient Outcomes
",10/1/2015,Phoenix,Internet of Things,10-Jan,Seed,1360000,phrplus.com,4.652054795,292343.934,0,0,5,0,0,0
585,Startup,https://angel.co/company/health-vectors-1,Health Vectors,"
Change the way health data is looked at. Personalize it for better health outcomes
",1/1/2016,Bengaluru,Predictive Analytics,Nov-50,Series A,1500000,healthvectors.in,4.4,340909.0909,0,0,25,0,0,0
586,Startup,https://angel.co/company/watsi,Watsi,"
Building technology to finance healthcare for everyone
",7/1/2013,Remote,Crowdfunding,Nov-50,Seed,1200000,watsi.org,6.904109589,173809.5238,0,0,25,7391,1091,5698
587,Startup,https://angel.co/company/digitalmr,DigitalMR,"
Next Generation Market Research
",3/1/2014,London,Fast-Moving Consumer Goods,Nov-50,Seed,1020000,digital-mr.com,6.238356164,163504.6113,0,0,25,4563,4298,6113
588,Startup,https://angel.co/company/colowrap,ColoWrap,"
Delivering quicker, easier, more effective colonoscopies
",3/1/2015,Durham,Medical Devices,10-Jan,Series A,1225000,colowrap.com,5.238356164,233851.9874,0,0,5,156,469,1129
589,Startup,https://angel.co/company/telmedx,telmedx,"
High-resolution video and diagnostic image capture from mobile phones or tablets
",2/1/2013,Jackson,Health Care Information Technology,10-Jan,Seed,1300000,telmedx.com,7.315068493,177715.3558,0,0,5,257,796,57
590,Startup,https://angel.co/company/biomed,BioMed,"
VISION save 1001 lives a day via personalized medicine by point of care diagnostic testing
",5/1/2013,Rochester,Mobile Health,10-Jan,Seed,1250000,biomed.mn,7.071232877,176772.5688,0,0,5,0,0,0
591,Startup,https://angel.co/company/babybe,BABYBE,"
Keep kangaroo caring
",6/1/2013,Edinburgh,Medical Devices,10-Jan,Series B,1165500,babybemedical.com,6.98630137,166826.4706,0,0,5,13,0,0
592,Startup,https://angel.co/company/petbrosia,Petbrosia,"
Nutrition Designed For YOUR Pet
",6/1/2013,Cincinnati,Pets,10-Jan,Seed,1160000,petbrosia.com,6.98630137,166039.2157,0,0,5,1133,685,1905
593,Startup,https://angel.co/company/seamlessmd,SeamlessMD,"
Educate, engage and monitor patients through surgery
",6/1/2013,Toronto,Hospitals,Nov-50,Seed,1100000,seamless.md,6.98630137,157450.9804,0,0,25,3579,1811,724
594,Startup,https://angel.co/company/birdi,Birdi,"
Elegant Smart Home Products
",8/1/2013,San Francisco,Consumer Electronics,10-Jan,Seed,1200000,birdihome.com,6.819178082,175974.2869,0,0,5,1903,2138,870
595,Startup,https://angel.co/company/annexon-1,Annexon,"
Innovative neurodegeneration therapeutics by targeting complement
",8/1/2013,Palo Alto,Pharmaceuticals,10-Jan,Seed,1167000,gust.com,6.819178082,171134.994,0,0,5,58,298,10
596,Startup,https://angel.co/company/filelife,FileLife,"
Secure and Remain in Control of the Files, Documents and Photos you Share
",11/1/2013,Redding,Legal,10-Jan,Seed,1200000,web.filelife.com,6.567123288,182728.4105,0,0,5,22,30,10
597,Startup,https://angel.co/company/narrativedx,NarrativeDx,"
The AI platform for Patient Experience Improvement
",1/1/2014,Austin,Hospitals,Nov-50,Seed,1250000,narrativedx.com,6.4,195312.5,0,0,25,1107,1438,2138
598,Startup,https://angel.co/company/accel-diagnostics-2,Accel Diagnostics,"
Blood Tests Made Easy - Anytime, Anywhere - for Better Patient Care
",3/1/2014,Berkeley,Diagnostics,10-Jan,Seed,1175000,acceldx.com,6.238356164,188350.9003,0,0,5,0,0,0
599,Startup,https://angel.co/company/branching-minds,Branching Minds,"
Better student outcomes through learning science + technology 
",3/1/2014,New York City,Neuroscience,10-Jan,Seed,1170000,branchingminds.com,6.238356164,187549.4071,0,0,5,0,0,0
600,Startup,https://angel.co/company/tracktrain,Vault RMS,"
Utilizing data to save firefighters
",6/1/2014,San Diego,Governments,10-Jan,Acquired,1300000,vaultexposuretracker.com,5.98630137,217162.4714,0,0,5,0,0,0
601,Startup,https://angel.co/company/iscribes,iScribes,"
Medical documentation for the modern physician
",7/1/2015,Durham,SaaS,51-200,Seed,1040000,iscribes.co,4.904109589,212067.0391,0,0,125,2,16,5
602,Startup,https://angel.co/company/etreat-medical-diagnostics,eTreat Medical Diagnostics,"
We turn smartphones into measurement imaging devices for orthopaedic and skin conditions
",10/1/2014,Vancouver,Medical Devices,Nov-50,Seed,1178128,etreatmd.com,5.652054795,208442.4237,0,0,25,0,0,0
603,Startup,https://angel.co/company/yosi,Yosi,"
Digital patient engagement platform 
",4/1/2015,New York City,Mobile Health,10-Jan,Pre-Seed,1250000,yosicare.com,5.153424658,242557.1505,0,0,5,666,760,9368
604,Startup,https://angel.co/company/spirohome,Spirohome,"
Digital health platform for asthma, COPD and cystic fibrosis patients
",5/1/2017,Ankara,Digital Health,Nov-50,Seed,1110220,spirohome.io,3.068493151,361812.7679,0,0,25,1259,771,382
605,Startup,https://angel.co/company/doctorbase-acquired-by-kareo,DoctorBase (acquired by Kareo),"
Patient Engagement Software
",12/1/2010,San Francisco,Heathcare,Nov-50,Seed,1000000,DoctorBase.com,9.487671233,105399.9422,0,0,25,0,0,0
606,Startup,https://angel.co/company/venga,Venga,"
Empowering Businesses to Enhance Customer Experiences
",11/1/2011,Washington DC,Fitness,Nov-50,Acquired,1000000,getvenga.com,8.569863014,116687.9795,0,0,25,170,594,50
607,Startup,https://angel.co/company/xetal,Xetal,"
Indoor localisation without wearables
",4/1/2013,Belgium,Electronics,10-Jan,Seed,1000000,xetal.eu,7.153424658,139793.1827,0,0,5,5,1,0
608,Startup,https://angel.co/company/movecoach,Runcoach,"
The real person app
",12/1/2012,Burlingame,Corporate Wellness,Nov-50,Seed,1000000,runcoach.com,7.484931507,133601.757,0,0,25,2,1,0
609,Startup,https://angel.co/company/ikkos,IKKOS,"
Learn Any Physical Movement Through Your Smartphone
",2/1/2013,Seattle,Wearables,10-Jan,Seed,1000000,ikkos.com,7.315068493,136704.1199,0,0,5,7,88,2
610,Startup,https://angel.co/company/meducation,Meducation,"
Educational LinkedIn For Medics
",7/1/2013,Birmingham,Technology,10-Jan,Seed,1000000,meducation.net,6.904109589,144841.2698,0,0,5,5902,23,2315
611,Startup,https://angel.co/company/luminate-health,Luminate Health,"
Helping patients access and understand their lab results
",2/1/2015,San Mateo,Digital Health,10-Jan,Seed,1000000,luminatehealth.com,5.315068493,188144.3299,0,0,5,0,0,0
612,Startup,https://angel.co/company/biogeniq-1,BIOGENIQ,"
Provide personalized medicine ecosystem
",9/1/2013,Montreal,Nutrition,10-Jan,Seed,980000,BIOGENIQ.ca,6.734246575,145524.8169,0,0,5,375,394,507
613,Startup,https://angel.co/company/zendyhealth,ZendyHealth,"
Affordable health and dental care, made easy
",10/1/2013,Los Angeles,Finance Technology,10-Jan,Seed,1000000,zendyhealth.com,6.652054795,150329.4893,0,0,5,3926,2667,1837
614,Startup,https://angel.co/company/goodmouth,GoodMouth,"
Oral Care. Delivered
",6/1/2014,New York City,Subscription Businesses,10-Jan,Seed,1005000,goodmouth.com,5.98630137,167883.2952,0,0,5,3,2,15
615,Startup,https://angel.co/company/lift-digital,LIFT Digital,"
virtual personal training & marketplace
",2/1/2015,Montreal,Fitness,Nov-50,Seed,1000000,liftsession.com,5.315068493,188144.3299,0,0,25,0,0,0
616,Startup,https://angel.co/company/veristride-1,Veristride,"
better living and healing through data
",2/1/2015,Salt Lake City,Internet of Things,10-Jan,Seed,1000000,veristride.com,5.315068493,188144.3299,0,0,5,248,445,529
617,Startup,https://angel.co/company/fitdel,FitDel,"
Premium fitness equipment rentals for the B2B & B2C circular economy
",3/1/2015,Austin,Fitness,10-Jan,Seed,984000,fitdel.com,5.238356164,187845.1883,0,0,5,3,19,0
